"","msg_id","ts","user","type","text","reply_count","reply_users_count","ts_latest_reply","ts_thread","parent_user_id","channel"
"116",NA,"1621323945.033600","U01UMBR0K38","message","Yes, in that case, you may want to look into covariate imputation. See my reply above :slightly_smiling_face:",NA,NA,NA,"1621323446.027600","U021NFFDJAX","questions-5-survival-estimation"
"117",NA,"1621323972.034300","U01ULDNCVKP","message","States z are alive (z=1) and dead (z=2). All individuals are alive at first capture so z[i, first[i]] = 1 for all i. We use a placeholder with the dcat(delta[1:2]) with delta &lt;- c(1,0) for more complex models to come, but you could use z[i, first[i]] &lt;- 1.",NA,NA,NA,"1621323524.029200","U021GG5HHMH","questions-5-survival-estimation"
"118",NA,"1621323973.034500","U021NFFDJAX","message","Yes sorry I hit reply before seen that reply",NA,NA,NA,"1621323446.027600","U021NFFDJAX","questions-5-survival-estimation"
"119",NA,"1621324097.037600","U02041USZ96","message","Ok thanks, I'll give it a try then :))",NA,NA,NA,"1621323453.027800","U02041USZ96","questions-5-survival-estimation"
"120",NA,"1621324188.040900","U021YMTAPE1","message","This question could fit in any channel, but here we go; it's a basic, but important one. Are there variations of these models we're talking about that are relevant for non-individual-based data? I.e.if you don't know the identity of an animal (e.g. is not marked naturally or artificially), should you use different models for demographic parameters estimation (which ones)? :thinking_face:",2,2,"1621326092.067400",NA,NA,"questions-5-survival-estimation"
"121",NA,"1621324192.041100","U022EA0060H","message","I've found its worth running the models with just the subset that are sexed (eg adults only) to see if there is a potential difference - so far I've been lucky and there hasn't been but at some point I won't be and will have to consider the above!",NA,NA,NA,"1621323446.027600","U021NFFDJAX","questions-5-survival-estimation"
"122",NA,"1621324270.043300","U021QB26LLB","message","The dcat distribution still feels a bit magical to me, in the code you have:
```z[i, j] ~ dcat(gamma[...])```
Which if we replace the indeces gives us:
`1 ~ dcat([phi, 1-phi])`

I can't get my head around to understand how you can link one value on the left with two values on the right. Checking JAGS documentation (see page 19 in <https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781119942412.app1>) did not lead me anywhere.",2,1,"1621324408.044400",NA,NA,"questions-5-survival-estimation"
"123",NA,"1621324358.043900","U01ULDNCVKP","message","Yes. What I find useful is to play around with the nimble::rcat() function to better understand what the categorical distribution is doing.",NA,NA,NA,"1621324270.043300","U021QB26LLB","questions-5-survival-estimation"
"124",NA,"1621324391.044300","U022SEENZKJ","message","How should I code in the model two discrete individual variables with nested indexing? If I use beta1[sex[i]] + beta2[age[i]] I get weird trace plots because it has problems with the intercept (reference group) I guess.  It works fine having only one discrete variable (e.g. sex).",6,2,"1621326605.077800",NA,NA,"questions-5-survival-estimation"
"125",NA,"1621324408.044400","U01ULDNCVKP","message","The Wikipedia page is helpfull too I think <https://en.wikipedia.org/wiki/Categorical_distribution>",NA,NA,NA,"1621324270.043300","U021QB26LLB","questions-5-survival-estimation"
"126",NA,"1621324414.044700","U021GG5HHMH","message","aha - I think it was the placeholder that was confusing me. Plus I had forgotten that all animals are alive at the start dah!",NA,NA,NA,"1621323524.029200","U021GG5HHMH","questions-5-survival-estimation"
"127",NA,"1621324483.045100","U021V4EBQR4","message","&gt; mcmc.phip &lt;- nimbleMCMC(code = hmm.phip,
+                         constants = my.constants,
+                         data = my.data,
+                         inits = initial.values,
+                         monitors = <http://parameters.to|parameters.to>.save,
+                         niter = n.iter,
+                         nburnin = n.burnin,
+                         nchains = n.chains)
defining model...
building model...
setting data and initial values...
running calculate on model (any error reports that follow may simply reflect missing values in model variables) ...
checking model sizes and dimensions...
checking model calculations...
model building finished.
compiling... this may take a minute. Use 'showCompilerOutput = TRUE' to see C++ compilation details.
Error: Failed to create the shared library. Run 'printErrors()' to see the compilation errors.",16,4,"1621328093.093600",NA,NA,"questions-5-survival-estimation"
"128",NA,"1621324521.045800","U021V4EBQR4","message","Any one knows the reason of the error?",NA,NA,NA,NA,NA,"questions-5-survival-estimation"
"129",NA,"1621324541.045900","U01ULDNCVKP","message","You have an install problem I think. Have you installed the latest version of R and RStudio, and Rtools? <https://r-nimble.org/download>",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"130",NA,"1621324592.046300","U021V4EBQR4","message","I am using the R 4.0.2",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"131",NA,"1621324616.046500","U01ULDNCVKP","message","Cool. What about Rtools?",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"132",NA,"1621324641.046700","U01ULDNCVKP","message","Are you working with Windows?",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"133",NA,"1621324659.046900","U021V4EBQR4","message","Version 1.3.1073, yes, windows",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"134",NA,"1621324677.047100","U021V4EBQR4","message","RStudio Version 1.3.1073",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"135",NA,"1621324695.047300","U020421P0P2","message","What does your .libsPath say?",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"136",NA,"1621324754.048000","U021V4EBQR4","message","I use the default path",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"137",NA,"1621324782.048400","U021W7G8Y14","message","Sounds like you don't have a C++ compiler. Did you follow nimble installation instructions? <https://r-nimble.org/html_manual/cha-installing-nimble.html#sec:requ-run-nimble>",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"138",NA,"1621324808.048900","U022FB58ZNV","message","dipper &lt;- read_csv(""dipper.csv"")

&gt;",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"139",NA,"1621324821.049100","U022FB58ZNV","message","that doesn't work for me",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"140",NA,"1621324871.049700","U020421P0P2","message","Are you the administrator of your computer? On windows sometimes writing is lock and cause troubles with installation. Otherwise shutdown RStudio, restart it and check installed librairies",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"141",NA,"1621324905.050200","U01UMBR0K38","message","It should work with two (or any number, really) of discrete covariates. You have to make sure to properly specify the prior for the different levels of intercept and slopes. Pay particular attention to the fact that your differenct discrete covariates may not have the same number of levels.",NA,NA,NA,"1621324391.044300","U022SEENZKJ","questions-5-survival-estimation"
"142",NA,"1621324980.051000","U01UMBR0K38","message","Also, you will only be able to separately estimate beta1 and beta2 if your data contains enough occurrences of all different sex-age combinations.",NA,NA,NA,"1621324391.044300","U022SEENZKJ","questions-5-survival-estimation"
"143",NA,"1621324990.051200","U01ULDNCVKP","message","What's the error message?",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"144",NA,"1621325019.051500","U022FB58ZNV","message","Error in read_csv(""dipper.csv"") : could not find function ""read_csv""",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"145",NA,"1621325030.051800","U022FB58ZNV","message","where should be the dataset?",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"146",NA,"1621325038.052000","U021Y2G74H1","message","Naive question, but there is a way to implement in the models the time effect directly on recapture data ? How we can deal with missing year or a decrease in sampling effort across year for example ?",5,1,"1621326119.068600",NA,NA,"questions-5-survival-estimation"
"147",NA,"1621325040.052100","U022FB58ZNV","message","in nimble?",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"148",NA,"1621325102.052800","U021V4EBQR4","message","Yes, I am the administrator of my computer, maybe the problem is the C++ compiler, I try to see if I can fix it by following the nimble installation instructions...",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"149",NA,"1621325112.053400","U022FB58ZNV","message","could you send the ref on the 27 european passerines? thanks!",2,2,"1621325934.062200",NA,NA,"questions-5-survival-estimation"
"150",NA,"1621325135.053900","U021V4EBQR4","message","thanks all!!",NA,NA,NA,"1621324483.045100","U021V4EBQR4","questions-5-survival-estimation"
"151",NA,"1621325159.054500","U01ULDNCVKP","message","You need to specify the path (say my_path) to your file, and use read_csv(""my_path/dipper.csv"")",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"152",NA,"1621325160.054700","U021ZJQ81EG","message","library(readr)",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"153",NA,"1621325162.054900","U021RJQBBGS","message","What happens if your prior is wrong. Say for the dipper you use a prior for non-flood years but then estimate survival during a flood year? Is that an issue?",16,5,"1621326717.079100",NA,NA,"questions-5-survival-estimation"
"154",NA,"1621325188.055000","U01ULDNCVKP","message","Oh yes, <@U021ZJQ81EG> is right, load the tidyverse library first, with load(tidyverse)",NA,NA,NA,"1621323469.028300","U022FB58ZNV","questions-5-survival-estimation"
"155",NA,"1621325274.055300","U01UMBR0K38","message","Depends on how much ""information"" is in your data and what type of prior you use.

If you have plenty of data and you use a prior without limits, then the information in your data will ""outweigh"" your prior info, and your posterior will be adequate.",NA,NA,NA,"1621325162.054900","U021RJQBBGS","questions-5-survival-estimation"
"156",NA,"1621325290.055500","U021GG5HHMH","message","something still confusing me. Maybe a confusion in R/nimble notation translation... I thought that z is a matrix with as many rows as animals and as many columns as time occasions? Is that correct?We are assuming for z[i,first[i]] is 1. Where do we define what we assume for initial states for z[i,first[i]-1] or z[i,first[i]+1] say? <@U01ULDNCVKP>",NA,NA,NA,"1621323524.029200","U021GG5HHMH","questions-5-survival-estimation"
"157",NA,"1621325339.055700","U01UMBR0K38","message","If you have plenty of data and you use a prior with limits (i.e. uniform prior), the same as above will happen but if the data wants to ""push"" outside the prior, and you will get a posterior which looks ""stuck"" to one of the boundaries of the prior.",NA,NA,NA,"1621325162.054900","U021RJQBBGS","questions-5-survival-estimation"
"158",NA,"1621325339.055900","U022SEENZKJ","message","Hi Chloé, Thanks! Sex has two levels and age has 3 levels. So that should be fine. But I will check if the sample size for each sex-age combination. Maybe that is the problem. Thank you!",NA,NA,NA,"1621324391.044300","U022SEENZKJ","questions-5-survival-estimation"
